Date,AI_Platform,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,Query_Type,Input_Text,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
4,DeepSeek,1550000,155000,31000,0.02,0.95,Technical,Explain neural networks algorithm,103,解說演算法,5,2,48,西班牙文,0.9462,1.84,Fast,0,8,2,French Polynesia
4,DeepSeek,1550000,155000,31000,0.02,0.95,Technical,Optimize this REST APIs code:,161,code優化,5,2,45,英文,,1.99,Fast,0,5,0,Ireland
4,DeepSeek,1550000,155000,31000,0.02,0.95,Technical,Debug this error in neural networks:,420,debug,4,1.6,12,英文,0.8895,1.88,Fast,0,1,2,Mexico
4,DeepSeek,1550000,155000,31000,0.02,0.95,Technical,Debug this error in REST APIs:,391,debug,4,1.6,12,德文,0.9253,1.78,Fast,0,10,0,Kuwait
4,DeepSeek,1550000,155000,31000,0.02,0.95,Technical,Explain REST APIs algorithm,266,解說演算法,5,2,17,德文,0.9545,1.67,Fast,0,6,0,Liberia
4,DeepSeek,1550000,155000,31000,0.02,0.95,Technical,Explain neural networks algorithm,282,解說演算法,5,2,42,中文,0.8805,1.97,Fast,0,5,2,Israel
4,DeepSeek,1550000,155000,31000,0.02,0.95,Technical,Optimize this REST APIs code:,245,code優化,5,2,22,德文,0.9034,1.97,Fast,0,9,2,Mongolia
4,DeepSeek,1550000,155000,31000,0.02,0.95,General,How to implement REST APIs in Python?,349,協助實作,4,1.6,41,英文,0.8834,1.86,Fast,0,8,1,Kazakhstan
12,ChatGPT,950000,47500,47500,0.05,0.95,General,What are the 最好的做法 for AI ethics?,456,最好的做法,4,1.49,33,西班牙文,0.7654,2.23,Fast,0,9,0,Ireland
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Draft a professional email about climate change,354,專業寫作,5,1.89,21,德文,0.7993,1.93,Fast,0,1,0,United Arab Emirates
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Draft a professional email about climate change,374,專業寫作,4,1.49,28,中文,0.7606,2.03,Fast,0,10,2,Bhutan
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Write a blog post about climate change,52,生成內容,5,1.89,14,德文,0.7558,2.06,Fast,1,6,0,Tajikistan
12,ChatGPT,950000,47500,47500,0.05,0.95,General,What are the 最好的做法 for climate change?,101,最好的做法,4,1.49,39,西班牙文,,2.27,Fast,0,9,2,Venezuela
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Draft a professional email about AI ethics,462,專業寫作,3,1.09,39,西班牙文,0.7868,2,Fast,0,7,2,Mauritania
12,ChatGPT,950000,47500,47500,0.05,0.95,General,What are the 最好的做法 for personal finance?,371,最好的做法,5,1.89,38,中文,0.8054,2.12,Fast,0,9,3,Saint Pierre and Miquelon
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Draft a professional email about climate change,151,專業寫作,5,1.89,19,法文,0.7951,2.24,Fast,0,3,0,Cape Verde
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Write a blog post about AI ethics,376,生成內容,4,1.49,27,英文,0.8106,2.2,Fast,0,4,0,South Georgia and the South Sandwich Islands
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Write a blog post about AI ethics,200,生成內容,5,1.89,20,中文,0.7652,2.03,Fast,0,7,1,Jamaica
12,ChatGPT,950000,47500,47500,0.05,0.95,General,What are the 最好的做法 for personal finance?,360,最好的做法,5,1.89,11,德文,0.8049,2.03,Fast,0,5,1,Svalbard & Jan Mayen Islands
12,ChatGPT,950000,47500,47500,0.05,0.95,General,What are the 最好的做法 for personal finance?,79,最好的做法,4,1.49,35,法文,0.7542,2.16,Fast,0,4,1,Denmark
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Explain AI ethics in simple terms,367,教育,3,1.09,27,中文,0.7658,2.15,Fast,0,5,2,Tokelau
12,ChatGPT,950000,47500,47500,0.05,0.95,General,Explain personal finance in simple terms,388,教育,3,1.09,16,法文,0.7855,2.1,Fast,0,10,0,Kuwait
12,ChatGPT,950000,47500,47500,0.05,0.95,General,What are the 最好的做法 for climate change?,162,最好的做法,4,1.49,18,西班牙文,0.7446,2.21,Fast,0,7,2,Belize
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Optimize this REST APIs code:,447,code優化,4,1.81,20,英文,0.9123,0.64,Instant,0,10,3,Christmas Island
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in SQL optimization:,490,debug,5,2.21,56,德文,0.9795,0.76,Instant,0,2,2,Bahrain
11,DeepSeek,2600000,260000,52000,0.02,0.95,General,How to implement neural networks in Python?,51,協助實作,5,2.21,25,中文,0.9174,0.69,Instant,0,7,2,Jordan
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Explain REST APIs algorithm,365,解說演算法,5,2.21,19,英文,0.9552,0.82,Instant,0,7,0,Burkina Faso
11,DeepSeek,2600000,260000,52000,0.02,0.95,General,How to implement REST APIs in Python?,334,協助實作,4,1.81,27,法文,0.9119,0.9,Instant,0,5,2,Tunisia
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Explain neural networks algorithm,157,解說演算法,5,2.21,47,德文,,0.66,Instant,0,4,3,Guam
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in neural networks:,198,debug,5,2.21,34,中文,0.9249,0.96,Instant,0,8,1,Saint Kitts and Nevis
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in SQL optimization:,214,debug,5,2.21,59,法文,0.9461,0.72,Instant,0,4,0,Georgia
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in neural networks:,98,debug,4,1.81,44,中文,0.9041,0.98,Instant,1,3,1,Cote d'Ivoire
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Explain REST APIs algorithm,200,解說演算法,5,2.21,43,德文,0.9095,0.84,Instant,0,10,3,Gabon
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Explain neural networks algorithm,190,解說演算法,5,2.21,40,德文,0.905,0.65,Instant,0,9,0,Angola
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in SQL optimization:,167,debug,5,2.21,57,法文,0.9158,0.98,Instant,0,1,1,United Kingdom
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in REST APIs:,188,debug,5,2.21,50,中文,0.9634,0.7,Instant,1,2,0,Nauru
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Write a blog post about AI ethics,359,生成內容,4,1.18,11,英文,0.769,3.56,Standard,0,5,1,Kenya
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Write a blog post about personal finance,183,生成內容,4,1.18,36,西班牙文,0.8507,3.58,Standard,0,2,1,Saudi Arabia
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Explain AI ethics in simple terms,452,教育,4,1.18,23,法文,0.83,3.76,Standard,0,3,0,Saint Helena
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Explain AI ethics in simple terms,226,教育,5,1.58,34,英文,0.8046,3.56,Standard,0,3,3,Tajikistan
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Draft a professional email about AI ethics,413,專業寫作,3,0.78,18,英文,0.8226,3.75,Standard,0,5,3,Australia
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Explain AI ethics in simple terms,399,教育,3,0.78,33,英文,0.7907,3.61,Standard,0,1,0,Malaysia
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Explain neural networks algorithm,390,解說演算法,5,2.09,44,西班牙文,0.9622,1.55,Fast,1,4,0,Monaco
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Explain REST APIs algorithm,372,解說演算法,5,2.09,27,中文,,1.24,Fast,0,9,1,Colombia
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Optimize this SQL optimization code:,182,code優化,5,2.09,59,德文,0.9241,1.36,Fast,0,8,1,Mayotte
3,DeepSeek,1400000,140000,28000,0.02,0.95,General,How to implement neural networks in Python?,223,協助實作,5,2.09,47,英文,0.9549,1.48,Fast,1,10,2,Martinique
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Explain neural networks algorithm,352,解說演算法,5,2.09,11,西班牙文,0.9471,1.24,Fast,1,10,2,Solomon Islands
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in REST APIs:,471,debug,4,1.69,38,法文,0.9507,1.29,Fast,0,4,3,Venezuela
3,DeepSeek,1400000,140000,28000,0.02,0.95,General,How to implement neural networks in Python?,292,協助實作,5,2.09,21,西班牙文,0.976,1.31,Fast,0,3,3,Guinea-Bissau
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in neural networks:,379,debug,5,2.09,47,西班牙文,0.9686,1.4,Fast,0,9,0,Seychelles
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in neural networks:,479,debug,5,2.09,20,法文,0.9502,1.53,Fast,0,6,3,Congo
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Optimize this neural networks code:,166,code優化,5,2.09,28,中文,0.9183,1.44,Fast,1,1,1,Bolivia
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Explain neural networks algorithm,81,解說演算法,5,2.09,12,法文,0.9126,1.47,Fast,0,8,0,New Zealand
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Optimize this neural networks code:,479,code優化,5,2.09,17,西班牙文,0.9716,1.38,Fast,0,9,3,Guinea
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Optimize this SQL optimization code:,253,code優化,5,2.09,11,法文,0.8974,1.35,Fast,0,5,3,Saint Barthelemy
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Explain SQL optimization algorithm,252,解說演算法,4,1.69,26,西班牙文,0.9693,1.28,Fast,0,9,1,Serbia
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Explain neural networks algorithm,266,解說演算法,5,2.09,17,英文,0.8927,1.3,Fast,0,2,0,Zimbabwe
3,DeepSeek,1400000,140000,28000,0.02,0.95,Technical,Debug this error in SQL optimization:,220,debug,4,1.69,25,西班牙文,0.9414,1.37,Fast,0,9,0,Congo
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Draft a professional email about personal finance,210,專業寫作,5,1.75,27,英文,0.7951,2.75,Fast,0,7,3,Dominican Republic
2,ChatGPT,850000,42500,42500,0.05,0.95,General,What are the 最好的做法 for personal finance?,388,最好的做法,3,0.95,35,法文,0.774,2.86,Fast,0,9,0,India
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Draft a professional email about personal finance,436,專業寫作,4,1.35,36,中文,0.7448,2.88,Fast,0,7,0,Paraguay
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Write a blog post about climate change,124,生成內容,5,1.75,27,西班牙文,0.7841,2.79,Fast,0,3,0,Turkey
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Draft a professional email about AI ethics,368,專業寫作,5,1.75,27,西班牙文,0.7864,2.79,Fast,0,9,0,Cameroon
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Draft a professional email about personal finance,228,專業寫作,4,1.35,7,中文,0.7859,2.82,Fast,0,7,3,Guinea-Bissau
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Write a blog post about AI ethics,102,生成內容,4,1.35,7,西班牙文,0.8053,2.82,Fast,0,1,3,Uganda
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Write a blog post about personal finance,283,生成內容,4,1.35,35,中文,0.8274,2.75,Fast,0,5,3,Guernsey
2,ChatGPT,850000,42500,42500,0.05,0.95,General,What are the 最好的做法 for climate change?,186,最好的做法,4,1.35,27,中文,0.7435,2.7,Fast,1,9,3,Yemen
2,ChatGPT,850000,42500,42500,0.05,0.95,General,Write a blog post about personal finance,137,生成內容,3,0.95,14,中文,0.8006,3,Fast,0,4,1,Dominica
2,ChatGPT,850000,42500,42500,0.05,0.95,General,What are the 最好的做法 for climate change?,491,最好的做法,3,0.95,23,英文,0.802,2.68,Fast,0,7,2,Kazakhstan
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Optimize this SQL optimization code:,421,code優化,5,2.18,18,法文,0.912,0.9,Instant,0,2,0,Maldives
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Explain REST APIs algorithm,146,解說演算法,5,2.18,24,英文,0.9229,0.86,Instant,0,7,3,Gabon
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Optimize this neural networks code:,494,code優化,5,2.18,49,法文,,0.76,Instant,0,4,2,Liberia
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Optimize this neural networks code:,410,code優化,4,1.78,50,中文,0.9437,0.76,Instant,0,5,2,Korea
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Optimize this SQL optimization code:,234,code優化,5,2.18,26,法文,0.9184,1.05,Instant,0,1,2,Solomon Islands
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Explain neural networks algorithm,88,解說演算法,5,2.18,42,中文,0.8896,0.99,Instant,0,5,0,Falkland Islands (Malvinas)
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in SQL optimization:,97,debug,5,2.18,11,中文,0.927,0.81,Instant,0,6,1,Uganda
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in SQL optimization:,170,debug,5,2.18,52,中文,0.9229,1.06,Instant,0,9,0,Cook Islands
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in SQL optimization:,146,debug,5,2.18,15,法文,0.9675,0.96,Instant,0,7,1,Mauritius
11,DeepSeek,2600000,260000,52000,0.02,0.95,Technical,Debug this error in neural networks:,410,debug,5,2.18,45,德文,0.9491,0.95,Instant,0,9,1,Switzerland
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Draft a professional email about AI ethics,113,專業寫作,4,1.24,23,德文,0.8219,3.45,Standard,0,6,3,France
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,What are the 最好的做法 for climate change?,131,最好的做法,4,1.24,5,英文,0.8683,3.51,Standard,0,5,2,Botswana
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Explain climate change in simple terms,453,教育,4,1.24,33,法文,0.8647,3.32,Standard,0,6,3,Lesotho
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Write a blog post about personal finance,277,生成內容,4,1.24,36,英文,0.9012,3.5,Standard,0,4,0,Myanmar
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Explain AI ethics in simple terms,243,教育,4,1.24,28,英文,0.8587,3.58,Standard,0,1,2,North Macedonia
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,What are the 最好的做法 for climate change?,105,最好的做法,5,1.64,16,西班牙文,0.8528,3.4,Standard,0,4,0,Korea
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Explain personal finance in simple terms,305,教育,3,0.84,5,英文,0.8267,3.54,Standard,0,2,1,Taiwan
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Draft a professional email about AI ethics,338,專業寫作,4,1.24,37,德文,0.8767,3.68,Standard,0,6,1,Burkina Faso
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Draft a professional email about AI ethics,482,專業寫作,4,1.24,25,德文,0.8975,3.59,Standard,0,3,3,Chile
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Draft a professional email about climate change,422,專業寫作,4,1.24,17,西班牙文,0.8683,3.41,Standard,0,1,3,Cook Islands
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,What are the 最好的做法 for AI ethics?,194,最好的做法,4,1.24,40,法文,0.8937,3.31,Standard,0,10,1,Qatar
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Explain AI ethics in simple terms,377,教育,4,1.24,37,德文,0.8546,3.45,Standard,1,9,0,Myanmar
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Draft a professional email about climate change,175,專業寫作,5,1.64,24,西班牙文,0.8686,3.61,Standard,0,3,1,Kenya
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Explain AI ethics in simple terms,386,教育,5,1.64,26,英文,0.8284,3.61,Standard,0,2,0,Andorra
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Draft a professional email about climate change,114,專業寫作,5,1.64,17,德文,0.8639,3.41,Standard,0,10,2,United States Virgin Islands
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Explain personal finance in simple terms,482,教育,3,0.84,40,英文,0.8451,3.45,Standard,0,1,0,Algeria
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Draft a professional email about climate change,177,專業寫作,4,1.24,5,德文,0.8365,3.33,Standard,0,8,2,Bulgaria
10,ChatGPT,1050000,52500,52500,0.05,0.95,General,Write a blog post about climate change,459,生成內容,3,0.84,35,德文,,3.46,Standard,0,8,0,Solomon Islands
1,DeepSeek,1100000,110000,22000,0.02,0.95,General,How to implement SQL optimization in Python?,460,協助實作,5,2.08,58,法文,,1.16,Fast,0,10,0,British Indian Ocean Territory (Chagos Archipelago)
1,DeepSeek,1100000,110000,22000,0.02,0.95,Technical,Debug this error in neural networks:,243,debug,5,2.08,54,中文,0.8868,1.49,Fast,0,6,3,Cameroon
1,DeepSeek,1100000,110000,22000,0.02,0.95,Technical,Debug this error in neural networks:,132,debug,5,2.08,46,德文,0.8668,1.19,Fast,0,7,0,Korea
1,DeepSeek,1100000,110000,22000,0.02,0.95,Technical,Optimize this SQL optimization code:,229,code優化,5,2.08,53,法文,0.9006,1.51,Fast,0,2,3,Estonia
1,DeepSeek,1100000,110000,22000,0.02,0.95,General,How to implement SQL optimization in Python?,287,協助實作,5,2.08,46,英文,0.8243,1.26,Fast,0,9,3,Czech Republic
1,DeepSeek,1100000,110000,22000,0.02,0.95,Technical,Optimize this REST APIs code:,70,code優化,5,2.08,45,中文,0.8736,1.17,Fast,0,7,3,Wallis and Futuna
1,DeepSeek,1100000,110000,22000,0.02,0.95,Technical,Optimize this neural networks code:,490,code優化,5,2.08,45,法文,0.8329,1.44,Fast,0,1,1,Paraguay
1,DeepSeek,1100000,110000,22000,0.02,0.95,Technical,Explain REST APIs algorithm,340,解說演算法,5,2.08,39,英文,0.8482,1.37,Fast,0,5,2,United Kingdom
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Write a blog post about personal finance,102,生成內容,3,0.7,13,中文,0.9183,4.38,Standard,0,1,3,United Arab Emirates
7,ChatGPT,600000,30000,30000,0.05,0.95,General,What are the 最好的做法 for climate change?,220,最好的做法,4,1.1,7,德文,0.913,4.17,Standard,0,7,1,Lithuania
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Explain personal finance in simple terms,207,教育,3,0.7,14,中文,0.8348,4.31,Standard,0,1,1,Samoa
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Write a blog post about climate change,274,生成內容,5,1.5,17,西班牙文,0.8659,4.45,Standard,0,2,2,New Caledonia
7,ChatGPT,600000,30000,30000,0.05,0.95,General,Draft a professional email about climate change,323,專業寫作,3,0.7,21,英文,0.9052,4.32,Standard,0,9,1,Greece
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Debug this error in SQL optimization:,421,debug,5,2.08,19,法文,0.9536,1.31,Fast,1,5,1,Antigua and Barbuda
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Optimize this SQL optimization code:,136,code優化,5,2.08,59,法文,0.9557,1.44,Fast,0,1,1,Cameroon
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Optimize this REST APIs code:,312,code優化,4,1.68,22,西班牙文,0.9451,1.41,Fast,1,3,0,Thailand
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Debug this error in SQL optimization:,241,debug,5,2.08,12,英文,0.9155,1.61,Fast,0,9,1,Holy See (Vatican City State)
9,DeepSeek,500000,50000,10000,0.02,0.95,General,How to implement neural networks in Python?,391,協助實作,5,2.08,33,中文,0.9801,1.45,Fast,0,10,1,Paraguay
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Debug this error in neural networks:,154,debug,5,2.08,47,中文,,1.36,Fast,0,1,0,Tanzania
9,DeepSeek,500000,50000,10000,0.02,0.95,General,How to implement REST APIs in Python?,462,協助實作,5,2.08,38,西班牙文,0.9471,1.3,Fast,0,2,1,American Samoa
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Explain SQL optimization algorithm,368,解說演算法,5,2.08,10,西班牙文,0.9622,1.52,Fast,0,7,2,Egypt
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Debug this error in REST APIs:,264,debug,4,1.68,14,法文,0.9545,1.58,Fast,0,7,1,Senegal
9,DeepSeek,500000,50000,10000,0.02,0.95,General,How to implement neural networks in Python?,140,協助實作,5,2.08,24,西班牙文,0.906,1.6,Fast,0,6,3,Pakistan
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Explain REST APIs algorithm,472,解說演算法,5,2.08,15,西班牙文,0.9206,1.68,Fast,0,6,1,Oman
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Optimize this REST APIs code:,494,code優化,4,1.68,52,德文,0.9914,1.59,Fast,0,2,2,South Georgia and the South Sandwich Islands
9,DeepSeek,500000,50000,10000,0.02,0.95,Technical,Explain SQL optimization algorithm,302,解說演算法,5,2.08,60,德文,0.9136,1.45,Fast,0,7,2,Malta
4,ChatGPT,750000,37500,37500,0.05,0.95,General,Draft a professional email about climate change,190,專業寫作,5,1.84,15,英文,0.7644,2.6,Fast,0,8,1,Martinique
